attendance_id,employee_id,date,status,hours_worked
48381,3357.0,01/08/2025,WFH,9.0
48382,9400.0,01/08/2025,present,9.0
48383,3715.0,2025/08/02,,-1.0
48384,5353.0,01/08/2025,Absent,8.0
48385,1958.0,2025-08-01,WFH,
48386,12.0,01/08/2025,present,-1.0
48387,6435.0,2025/08/02,present,-1.0
48388,839.0,,Present,7.5
48389,8489.0,2025-08-01,WFH,15.0
48390,5699.0,,Leave,
48391,3502.0,2025-08-01,Leave,9.0
48392,6553.0,2025-08-01,Absent,15.0
48393,7038.0,2025/08/02,Absent,
48394,1375.0,,present,-1.0
48395,4467.0,,Leave,15.0
48396,2643.0,01/08/2025,Leave,15.0
48397,2379.0,2025-08-01,Absent,-1.0
48398,7391.0,2025/08/02,WFH,7.5
48399,5157.0,2025/08/02,Leave,9.0
48400,2127.0,2025-08-01,present,15.0
48401,7940.0,2025/08/02,,8.0
48402,5522.0,01/08/2025,present,9.0
48403,9722.0,,WFH,7.5
48404,4114.0,01/08/2025,present,
48405,3676.0,2025-08-01,,15.0
48406,6370.0,01/08/2025,,15.0
48407,9557.0,2025-08-01,Leave,
48408,4355.0,2025-08-01,,7.5
48409,6645.0,2025-08-01,Leave,7.5
48410,2620.0,,Absent,-1.0
48411,5618.0,,Present,7.5
48412,6031.0,2025/08/02,WFH,-1.0
48413,6899.0,2025/08/02,present,7.5
48414,400.0,01/08/2025,Leave,15.0
48415,5648.0,,Present,15.0
48416,6196.0,01/08/2025,Leave,15.0
48417,7482.0,,Absent,
48418,1111.0,2025/08/02,Absent,-1.0
48419,3014.0,,WFH,7.5
48420,9758.0,2025-08-01,,-1.0
48421,3489.0,,WFH,-1.0
48422,6758.0,2025-08-01,,-1.0
48423,7454.0,2025/08/02,Leave,
48424,6722.0,01/08/2025,Leave,15.0
48425,8695.0,,,8.0
48426,7893.0,2025-08-01,Present,7.5
48427,1624.0,,WFH,9.0
48428,2898.0,01/08/2025,present,7.5
48429,3083.0,2025/08/02,,7.5
48430,3891.0,,present,8.0
48431,2343.0,01/08/2025,present,15.0
48432,1639.0,2025/08/02,present,-1.0
48433,7605.0,01/08/2025,WFH,7.5
48434,2027.0,2025-08-01,present,9.0
48435,9998.0,01/08/2025,present,8.0
48436,9372.0,,,
48437,5046.0,01/08/2025,,8.0
48438,3699.0,01/08/2025,present,8.0
48439,7013.0,01/08/2025,WFH,8.0
48440,3711.0,2025/08/02,present,-1.0
48441,2391.0,2025/08/02,,-1.0
48442,8499.0,2025/08/02,present,-1.0
48443,1321.0,2025/08/02,present,9.0
48444,2178.0,2025/08/02,WFH,15.0
48445,7137.0,2025/08/02,Absent,8.0
48446,460.0,2025/08/02,Absent,-1.0
48447,2607.0,2025-08-01,,7.5
48448,6490.0,,Absent,8.0
48449,4158.0,01/08/2025,present,15.0
48450,7933.0,2025-08-01,Present,7.5
48451,9057.0,2025-08-01,Absent,
48452,6202.0,01/08/2025,Leave,
48453,5333.0,2025-08-01,present,9.0
48454,7959.0,2025-08-01,Present,9.0
48455,1133.0,,Present,7.5
48456,421.0,,Present,15.0
48457,3131.0,2025/08/02,Leave,-1.0
48458,3530.0,2025-08-01,,-1.0
48459,1417.0,2025/08/02,,-1.0
48460,4527.0,2025/08/02,WFH,9.0
48461,5855.0,2025-08-01,Present,-1.0
48462,5505.0,,WFH,8.0
48463,9484.0,2025/08/02,WFH,-1.0
48464,3511.0,01/08/2025,present,-1.0
48465,6565.0,,Present,
48466,9147.0,01/08/2025,Absent,8.0
48467,131.0,2025-08-01,Present,7.5
48468,1264.0,01/08/2025,,8.0
48469,2311.0,2025-08-01,present,
48470,2381.0,2025/08/02,present,8.0
48471,2207.0,01/08/2025,Present,
48472,8082.0,01/08/2025,WFH,
48473,8188.0,2025-08-01,WFH,15.0
48474,4390.0,01/08/2025,present,7.5
48475,2749.0,2025/08/02,present,8.0
48476,3393.0,,Present,7.5
48477,1851.0,01/08/2025,Absent,9.0
48478,9849.0,2025/08/02,Absent,8.0
48479,5479.0,,Leave,-1.0
48480,7936.0,,present,-1.0
48481,5112.0,2025/08/02,WFH,9.0
48482,3177.0,2025-08-01,Absent,7.5
48483,9820.0,2025/08/02,Present,9.0
48484,5342.0,01/08/2025,Present,
48485,4746.0,,Present,
48486,5343.0,2025-08-01,present,9.0
48487,1633.0,2025/08/02,Present,8.0
48488,4925.0,2025-08-01,Present,-1.0
48489,7391.0,,Present,9.0
48490,1489.0,01/08/2025,Leave,
48491,1455.0,2025-08-01,present,7.5
48492,5154.0,2025/08/02,Absent,-1.0
48493,4302.0,2025/08/02,,9.0
48494,6943.0,01/08/2025,Absent,9.0
48495,3542.0,01/08/2025,,15.0
48496,3611.0,01/08/2025,Absent,8.0
48497,7775.0,2025-08-01,,7.5
48498,5841.0,2025/08/02,WFH,9.0
48499,8313.0,,Absent,8.0
48500,5603.0,,Present,9.0
48501,9606.0,,Present,8.0
48502,1241.0,01/08/2025,Leave,15.0
48503,6140.0,01/08/2025,Present,7.5
48504,3827.0,,Leave,8.0
48505,3630.0,2025/08/02,WFH,7.5
48506,3338.0,2025-08-01,Leave,
48507,2642.0,,present,
48508,9405.0,2025-08-01,Leave,8.0
48509,9466.0,01/08/2025,present,-1.0
48510,1360.0,01/08/2025,Absent,15.0
48511,845.0,2025/08/02,present,15.0
48512,743.0,2025-08-01,Absent,
48513,1222.0,2025/08/02,present,7.5
48514,3162.0,2025-08-01,present,7.5
48515,1103.0,01/08/2025,,-1.0
48516,2081.0,2025/08/02,WFH,-1.0
48517,8947.0,,present,15.0
48518,5439.0,2025-08-01,Absent,
48519,907.0,2025-08-01,,15.0
48520,1869.0,,,7.5
48521,4243.0,2025-08-01,Absent,7.5
48522,333.0,2025/08/02,present,15.0
48523,1778.0,01/08/2025,present,8.0
48524,8673.0,2025/08/02,,7.5
48525,6813.0,,WFH,9.0
48526,1536.0,,present,9.0
48527,1695.0,2025/08/02,Absent,15.0
48528,72.0,2025/08/02,Absent,7.5
48529,4096.0,01/08/2025,Absent,-1.0
48530,7260.0,2025-08-01,,7.5
48531,5777.0,2025-08-01,Absent,7.5
48532,7323.0,,,
48533,7983.0,2025/08/02,Present,8.0
48534,3679.0,01/08/2025,Leave,
48535,9440.0,,Present,
48536,9741.0,01/08/2025,WFH,9.0
48537,4794.0,2025-08-01,Absent,8.0
48538,1529.0,2025-08-01,WFH,8.0
48539,8151.0,01/08/2025,present,15.0
48540,9468.0,2025-08-01,WFH,8.0
48541,1067.0,2025/08/02,Absent,-1.0
48542,66.0,2025/08/02,Present,
48543,9500.0,01/08/2025,Absent,9.0
48544,7868.0,2025/08/02,Absent,-1.0
48545,9588.0,,Absent,15.0
48546,1183.0,,present,-1.0
48547,1976.0,,Leave,-1.0
48548,9319.0,01/08/2025,Present,15.0
48549,2791.0,2025-08-01,,
48550,7806.0,,present,-1.0
48551,5641.0,2025-08-01,present,7.5
48552,8814.0,,Absent,-1.0
48553,4184.0,2025-08-01,,8.0
48554,3375.0,2025-08-01,WFH,15.0
48555,8630.0,,WFH,9.0
48556,5433.0,,Leave,-1.0
48557,8704.0,01/08/2025,Present,-1.0
48558,5403.0,01/08/2025,Present,
48559,2323.0,,,15.0
48560,9621.0,2025-08-01,WFH,
48561,5776.0,01/08/2025,present,-1.0
48562,8947.0,,Leave,7.5
48563,2093.0,2025/08/02,present,7.5
48564,5163.0,2025/08/02,WFH,-1.0
48565,7641.0,2025/08/02,,7.5
48566,3975.0,,,15.0
48567,8724.0,2025-08-01,Present,
48568,7850.0,2025/08/02,Leave,9.0
48569,1384.0,,Present,8.0
48570,8058.0,2025/08/02,Leave,8.0
48571,5497.0,,WFH,9.0
48572,9259.0,2025/08/02,,7.5
48573,122.0,2025-08-01,present,
48574,9506.0,2025-08-01,Leave,9.0
48575,4816.0,2025-08-01,Absent,
48576,395.0,2025-08-01,WFH,-1.0
48577,5847.0,01/08/2025,WFH,
48578,9266.0,2025/08/02,Absent,8.0
48579,9709.0,01/08/2025,Present,7.5
48580,770.0,,WFH,15.0
48581,8378.0,,Leave,9.0
48582,5714.0,,,8.0
48583,4885.0,,present,
48584,437.0,2025-08-01,,
48585,4619.0,2025-08-01,Present,7.5
48586,5405.0,2025-08-01,Leave,7.5
48587,8836.0,01/08/2025,Leave,15.0
48588,4034.0,,,7.5
48589,5553.0,01/08/2025,Absent,8.0
48590,8264.0,2025/08/02,present,15.0
48591,1690.0,01/08/2025,,8.0
48592,3202.0,01/08/2025,Present,15.0
48593,7837.0,2025-08-01,,
48594,6543.0,01/08/2025,Present,15.0
48595,8069.0,01/08/2025,present,
48596,3383.0,2025-08-01,,9.0
48597,8641.0,,Leave,7.5
48598,2483.0,01/08/2025,WFH,8.0
48599,1214.0,01/08/2025,Leave,
48600,5329.0,01/08/2025,,-1.0
48601,3303.0,01/08/2025,Leave,15.0
48602,1376.0,01/08/2025,Leave,
48603,1506.0,2025/08/02,present,8.0
48604,2815.0,,Present,15.0
48605,2715.0,,Absent,15.0
48606,7523.0,,Present,7.5
48607,8958.0,01/08/2025,Leave,8.0
48608,5384.0,01/08/2025,Present,9.0
48609,10000.0,,Present,15.0
48610,6793.0,,Absent,-1.0
48611,1627.0,,present,7.5
48612,3382.0,2025-08-01,WFH,7.5
48613,5520.0,01/08/2025,Present,9.0
48614,6412.0,01/08/2025,Present,
48615,7060.0,01/08/2025,WFH,-1.0
48616,2544.0,2025-08-01,present,
48617,7465.0,01/08/2025,Present,
48618,6616.0,,Present,-1.0
48619,7015.0,01/08/2025,WFH,9.0
48620,7130.0,01/08/2025,present,
48621,3439.0,2025-08-01,WFH,
48622,8938.0,2025/08/02,Present,9.0
48623,7451.0,,,9.0
48624,2025.0,2025/08/02,,9.0
48625,6784.0,01/08/2025,Absent,15.0
48626,8231.0,,Absent,-1.0
48627,566.0,2025-08-01,Leave,
48628,1815.0,2025-08-01,WFH,
48629,4114.0,,Leave,7.5
48630,1742.0,01/08/2025,Leave,
48631,8983.0,2025-08-01,Absent,15.0
48632,6646.0,2025/08/02,Present,9.0
48633,7244.0,2025/08/02,,8.0
48634,3347.0,01/08/2025,,15.0
48635,6567.0,01/08/2025,WFH,9.0
48636,2555.0,2025-08-01,Absent,9.0
48637,6168.0,2025-08-01,present,7.5
48638,3465.0,,WFH,7.5
48639,3815.0,2025-08-01,WFH,9.0
48640,9095.0,2025-08-01,present,-1.0
48641,1179.0,2025/08/02,Leave,8.0
48642,5071.0,,Absent,15.0
48643,270.0,01/08/2025,present,-1.0
48644,9182.0,2025-08-01,Absent,8.0
48645,5102.0,2025-08-01,Present,15.0
48646,793.0,01/08/2025,Absent,-1.0
48647,6429.0,01/08/2025,WFH,15.0
48648,2101.0,01/08/2025,Absent,
48649,7484.0,,present,8.0
48650,7714.0,2025-08-01,Absent,-1.0
48651,3002.0,2025-08-01,Leave,
48652,28.0,01/08/2025,,9.0
48653,1615.0,,Present,7.5
48654,413.0,2025/08/02,Present,9.0
48655,8149.0,2025-08-01,Present,
48656,4955.0,,,-1.0
48657,7691.0,2025-08-01,WFH,
48658,7398.0,01/08/2025,Present,7.5
48659,2979.0,,WFH,7.5
48660,7689.0,,,7.5
48661,8001.0,01/08/2025,Present,
48662,7503.0,,WFH,8.0
48663,1731.0,,Absent,-1.0
48664,5633.0,,Leave,9.0
48665,8690.0,2025-08-01,Absent,-1.0
48666,2953.0,2025/08/02,Present,7.5
48667,2922.0,2025-08-01,Present,15.0
48668,7480.0,01/08/2025,Leave,
48669,5045.0,01/08/2025,Absent,15.0
48670,797.0,2025-08-01,Present,15.0
48671,3337.0,,WFH,15.0
48672,9767.0,01/08/2025,WFH,8.0
48673,6956.0,01/08/2025,,
48674,9284.0,2025-08-01,Absent,9.0
48675,6490.0,01/08/2025,present,-1.0
48676,6988.0,2025-08-01,,9.0
48677,2324.0,01/08/2025,present,7.5
48678,7831.0,,,-1.0
48679,7877.0,,Leave,
48680,8179.0,01/08/2025,Leave,-1.0
48681,3318.0,2025/08/02,Absent,15.0
48682,9601.0,2025-08-01,present,7.5
48683,3802.0,,present,
48684,1589.0,01/08/2025,Absent,9.0
48685,9260.0,,WFH,9.0
48686,1185.0,2025/08/02,Present,-1.0
48687,4495.0,01/08/2025,WFH,8.0
48688,8595.0,01/08/2025,Leave,15.0
48689,999.0,01/08/2025,present,-1.0
48690,1677.0,2025-08-01,Present,-1.0
48691,143.0,01/08/2025,Leave,
48692,7345.0,2025/08/02,Leave,7.5
48693,2185.0,01/08/2025,present,-1.0
48694,5604.0,2025-08-01,,7.5
48695,7860.0,01/08/2025,Present,8.0
48696,6029.0,01/08/2025,Present,
48697,5319.0,01/08/2025,Present,9.0
48698,3087.0,01/08/2025,Present,9.0
48699,694.0,01/08/2025,present,8.0
48700,4705.0,2025-08-01,WFH,9.0
48701,9206.0,2025/08/02,present,7.5
48702,24.0,2025-08-01,,7.5
48703,1271.0,2025/08/02,present,15.0
48704,4714.0,2025/08/02,present,7.5
48705,1667.0,01/08/2025,Absent,-1.0
48706,7499.0,01/08/2025,Absent,
48707,4011.0,,Leave,15.0
48708,2827.0,2025/08/02,present,-1.0
48709,7492.0,2025-08-01,Present,8.0
48710,2576.0,01/08/2025,Leave,15.0
48711,7354.0,,present,8.0
48712,6707.0,01/08/2025,Present,-1.0
48713,2094.0,2025/08/02,Absent,15.0
48714,7444.0,2025-08-01,Absent,8.0
48715,9479.0,01/08/2025,Leave,9.0
48716,2588.0,,present,
48717,7758.0,01/08/2025,Leave,9.0
48718,7106.0,01/08/2025,Absent,9.0
48719,1272.0,2025/08/02,Present,8.0
48720,8842.0,2025-08-01,,8.0
48721,9113.0,2025-08-01,present,9.0
48722,8531.0,,WFH,9.0
48723,3692.0,01/08/2025,,-1.0
48724,7752.0,2025/08/02,Present,-1.0
48725,7061.0,2025/08/02,Present,15.0
48726,1382.0,2025/08/02,WFH,8.0
48727,9216.0,,Absent,8.0
48728,2308.0,2025/08/02,Present,8.0
48729,5675.0,2025/08/02,present,8.0
48730,3599.0,2025/08/02,WFH,9.0
48731,8075.0,01/08/2025,Present,8.0
48732,4293.0,2025/08/02,Leave,9.0
48733,8182.0,2025-08-01,present,-1.0
48734,2449.0,01/08/2025,WFH,7.5
48735,7645.0,2025-08-01,Present,-1.0
48736,7211.0,,Leave,9.0
48737,7669.0,01/08/2025,Leave,
48738,3903.0,2025-08-01,Leave,15.0
48739,9868.0,,present,
48740,5844.0,01/08/2025,Leave,8.0
48741,7310.0,2025/08/02,Present,7.5
48742,3999.0,01/08/2025,Absent,15.0
48743,99999.0,,Leave,
48744,3967.0,2025-08-01,Present,9.0
48745,1962.0,,Leave,9.0
48746,3600.0,01/08/2025,present,-1.0
48747,1384.0,2025/08/02,Present,9.0
48748,5342.0,01/08/2025,Absent,8.0
48749,9158.0,,,9.0
48750,6597.0,2025/08/02,,-1.0
48751,5355.0,2025/08/02,present,7.5
48752,9339.0,2025-08-01,,-1.0
48753,1832.0,2025-08-01,Present,8.0
48754,6205.0,2025-08-01,present,
48755,7519.0,2025-08-01,WFH,
48756,4411.0,01/08/2025,,15.0
48757,3793.0,2025-08-01,WFH,9.0
48758,8374.0,,Absent,8.0
48759,390.0,2025-08-01,present,-1.0
48760,413.0,,present,7.5
48761,6389.0,2025/08/02,WFH,15.0
48762,3058.0,2025-08-01,Leave,8.0
48763,222.0,,,
48764,2062.0,,Present,-1.0
48765,5247.0,2025/08/02,Absent,
48766,9199.0,,Leave,15.0
48767,2052.0,,WFH,15.0
48768,4343.0,2025/08/02,WFH,15.0
48769,4017.0,01/08/2025,Present,8.0
48770,8082.0,,Leave,9.0
48771,642.0,2025-08-01,,8.0
48772,5025.0,2025/08/02,Present,
48773,2969.0,2025-08-01,Absent,-1.0
48774,5366.0,2025-08-01,Absent,8.0
48775,6485.0,,Leave,15.0
48776,8584.0,2025-08-01,Present,7.5
48777,8439.0,01/08/2025,Absent,15.0
48778,9168.0,01/08/2025,WFH,9.0
48779,9828.0,,,8.0
48780,1797.0,2025/08/02,,9.0
48781,4685.0,01/08/2025,Absent,9.0
48782,3007.0,2025-08-01,WFH,
48783,2883.0,2025/08/02,Leave,9.0
48784,1634.0,2025/08/02,present,15.0
48785,9557.0,2025-08-01,Absent,15.0
48786,8890.0,01/08/2025,WFH,
48787,6409.0,,,
48788,7535.0,2025-08-01,Present,7.5
48789,4319.0,,Leave,-1.0
48790,9379.0,2025-08-01,,7.5
48791,2287.0,01/08/2025,,15.0
48792,9216.0,,Present,7.5
48793,8790.0,2025-08-01,Absent,7.5
48794,7960.0,,present,9.0
48795,8421.0,01/08/2025,present,15.0
48796,653.0,2025/08/02,,9.0
48797,4781.0,,Absent,7.5
48798,7223.0,01/08/2025,present,9.0
48799,4055.0,2025/08/02,WFH,8.0
48800,1826.0,01/08/2025,Present,
48801,1810.0,,,15.0
48802,9285.0,01/08/2025,WFH,7.5
48803,956.0,2025-08-01,WFH,15.0
48804,5381.0,01/08/2025,Absent,-1.0
48805,5734.0,,Leave,7.5
48806,2251.0,2025/08/02,present,8.0
48807,4449.0,2025-08-01,Absent,-1.0
48808,9191.0,,Present,7.5
48809,8357.0,,Leave,9.0
48810,3233.0,01/08/2025,,9.0
48811,4783.0,,Present,
48812,5723.0,01/08/2025,,7.5
48813,9286.0,2025-08-01,WFH,8.0
48814,4840.0,2025/08/02,Absent,
48815,9924.0,2025/08/02,Absent,-1.0
48816,1072.0,2025/08/02,Absent,8.0
48817,4731.0,01/08/2025,,7.5
48818,9735.0,2025-08-01,Absent,9.0
48819,4933.0,,Present,7.5
48820,4940.0,,,9.0
48821,3298.0,2025-08-01,Present,15.0
48822,2478.0,2025-08-01,Present,
48823,864.0,2025-08-01,Absent,-1.0
48824,7966.0,01/08/2025,,7.5
48825,1303.0,01/08/2025,WFH,-1.0
48826,7127.0,2025/08/02,present,9.0
48827,6207.0,01/08/2025,,9.0
48828,5365.0,01/08/2025,WFH,
48829,6300.0,2025-08-01,Absent,7.5
48830,9196.0,2025/08/02,Absent,9.0
48831,8038.0,01/08/2025,Absent,8.0
48832,7573.0,2025/08/02,Absent,
48833,7082.0,2025-08-01,Absent,8.0
48834,8563.0,2025-08-01,Leave,15.0
48835,3686.0,2025-08-01,present,9.0
48836,8710.0,2025-08-01,Leave,-1.0
48837,8219.0,,,15.0
48838,6127.0,2025-08-01,present,-1.0
48839,6757.0,2025-08-01,WFH,-1.0
48840,9603.0,,present,-1.0
48841,7323.0,2025/08/02,,9.0
48842,6976.0,,Present,-1.0
48843,9190.0,,present,9.0
48844,3135.0,,Present,
48845,4300.0,2025-08-01,Leave,8.0
48846,680.0,2025-08-01,Present,
48847,358.0,01/08/2025,present,
48848,1196.0,2025/08/02,present,8.0
48849,3518.0,2025/08/02,Absent,7.5
48850,22.0,,present,8.0
48851,8971.0,2025/08/02,,
48852,3557.0,01/08/2025,present,7.5
48853,6958.0,,Absent,9.0
48854,896.0,01/08/2025,Present,
48855,3013.0,,,9.0
48856,9016.0,2025-08-01,WFH,8.0
48857,402.0,2025-08-01,Absent,8.0
48858,3779.0,2025/08/02,,9.0
48859,1466.0,,,-1.0
48860,3556.0,2025/08/02,Leave,
48861,6328.0,01/08/2025,WFH,9.0
48862,7440.0,01/08/2025,Present,-1.0
48863,8726.0,01/08/2025,Present,15.0
48864,792.0,01/08/2025,present,9.0
48865,2434.0,2025/08/02,Present,7.5
48866,8307.0,2025/08/02,WFH,-1.0
48867,9519.0,2025-08-01,Leave,-1.0
48868,6058.0,2025-08-01,Leave,
48869,5777.0,2025-08-01,present,9.0
48870,8592.0,,,
48871,8994.0,,Absent,
48872,7548.0,2025-08-01,,15.0
48873,5737.0,,Absent,
48874,2321.0,01/08/2025,Leave,-1.0
48875,2179.0,01/08/2025,,-1.0
48876,8930.0,2025/08/02,Absent,7.5
48877,8321.0,2025/08/02,Absent,9.0
48878,6476.0,01/08/2025,WFH,9.0
48879,6383.0,,Absent,8.0
48880,2875.0,,present,-1.0
48881,1117.0,2025/08/02,Present,15.0
48882,3623.0,2025/08/02,Leave,8.0
48883,8162.0,2025/08/02,Present,9.0
48884,102.0,2025-08-01,,-1.0
48885,3872.0,01/08/2025,Present,8.0
48886,3554.0,,Leave,15.0
48887,1531.0,2025/08/02,present,15.0
48888,3733.0,2025-08-01,Leave,-1.0
48889,1040.0,2025/08/02,Present,-1.0
48890,4726.0,,WFH,9.0
48891,3.0,,,15.0
48892,7416.0,,WFH,-1.0
48893,7205.0,,WFH,
48894,1365.0,2025-08-01,,
48895,2885.0,,Present,
48896,2890.0,2025/08/02,present,9.0
48897,4110.0,2025/08/02,WFH,
48898,9091.0,2025/08/02,Present,15.0
48899,296.0,01/08/2025,,
48900,296.0,,,8.0
48901,3125.0,2025-08-01,WFH,7.5
48902,8742.0,2025-08-01,Leave,9.0
48903,3814.0,01/08/2025,Leave,8.0
48904,7249.0,2025/08/02,Absent,8.0
48905,6409.0,2025-08-01,present,
48906,1266.0,,Present,7.5
48907,2579.0,,present,8.0
48908,5725.0,01/08/2025,Leave,9.0
48909,5513.0,,Present,15.0
48910,8248.0,2025-08-01,present,-1.0
48911,2354.0,2025/08/02,Present,15.0
48912,8594.0,,WFH,-1.0
48913,8427.0,,,15.0
48914,1015.0,,,15.0
48915,7408.0,,Absent,8.0
48916,4027.0,,present,8.0
48917,9793.0,2025/08/02,WFH,-1.0
48918,7137.0,01/08/2025,WFH,7.5
48919,4070.0,01/08/2025,,-1.0
48920,1283.0,01/08/2025,WFH,7.5
48921,8292.0,2025/08/02,Leave,8.0
48922,3515.0,2025-08-01,Leave,9.0
48923,1525.0,2025/08/02,Absent,
48924,8815.0,2025-08-01,Leave,8.0
48925,6544.0,2025/08/02,Leave,-1.0
48926,8910.0,01/08/2025,Absent,7.5
48927,3046.0,,Absent,-1.0
48928,3939.0,,Absent,7.5
48929,6855.0,2025/08/02,Present,15.0
48930,8748.0,2025/08/02,Leave,-1.0
48931,2512.0,,Leave,
48932,6765.0,,Absent,8.0
48933,9622.0,,WFH,-1.0
48934,3586.0,2025-08-01,,8.0
48935,9848.0,01/08/2025,Absent,8.0
48936,1924.0,01/08/2025,Absent,
48937,4271.0,01/08/2025,present,8.0
48938,2894.0,2025/08/02,WFH,
48939,4379.0,2025/08/02,WFH,
48940,4276.0,,Present,8.0
48941,7251.0,,,
48942,2675.0,2025-08-01,Leave,
48943,9859.0,01/08/2025,Present,8.0
48944,5894.0,2025-08-01,,7.5
48945,6145.0,2025/08/02,Leave,7.5
48946,2040.0,2025-08-01,,-1.0
48947,2383.0,,present,8.0
48948,3148.0,,present,7.5
48949,1327.0,,Leave,7.5
48950,2778.0,2025-08-01,WFH,-1.0
48951,3417.0,01/08/2025,present,15.0
48952,2986.0,2025-08-01,present,9.0
48953,7252.0,,,9.0
48954,7020.0,2025/08/02,Leave,8.0
48955,5835.0,2025/08/02,WFH,8.0
48956,7348.0,,Absent,15.0
48957,6608.0,2025/08/02,Present,9.0
48958,801.0,,Leave,15.0
48959,4169.0,,present,8.0
48960,9974.0,,WFH,8.0
48961,8350.0,2025-08-01,present,-1.0
48962,3434.0,2025/08/02,,15.0
48963,4192.0,,present,8.0
48964,2749.0,,present,15.0
48965,6677.0,2025/08/02,WFH,-1.0
48966,2926.0,01/08/2025,Leave,15.0
48967,931.0,2025-08-01,present,9.0
48968,1320.0,,Leave,-1.0
48969,5828.0,01/08/2025,WFH,7.5
48970,2810.0,,Leave,-1.0
48971,8000.0,01/08/2025,present,15.0
48972,3621.0,2025-08-01,WFH,
48973,6617.0,2025-08-01,Present,
48974,3324.0,,,
48975,935.0,2025/08/02,,8.0
48976,151.0,2025-08-01,present,9.0
48977,6904.0,2025/08/02,,7.5
48978,8564.0,2025-08-01,Present,
48979,48.0,01/08/2025,present,9.0
48980,7028.0,,Present,8.0
48981,991.0,2025-08-01,present,7.5
48982,1797.0,,Absent,8.0
48983,2324.0,01/08/2025,WFH,15.0
48984,3501.0,2025/08/02,WFH,
48985,6110.0,01/08/2025,present,-1.0
48986,3795.0,,Present,8.0
48987,6731.0,2025/08/02,Absent,
48988,1102.0,01/08/2025,Leave,9.0
48989,439.0,,Absent,15.0
48990,8580.0,2025/08/02,WFH,-1.0
48991,9605.0,2025-08-01,,-1.0
48992,3535.0,2025-08-01,Present,15.0
48993,6164.0,,Leave,-1.0
48994,5617.0,2025/08/02,WFH,8.0
48995,3479.0,2025-08-01,Leave,7.5
48996,1499.0,2025-08-01,Absent,-1.0
48997,7482.0,2025/08/02,,7.5
48998,530.0,,present,7.5
48999,3331.0,01/08/2025,Absent,9.0
49000,8655.0,01/08/2025,Leave,7.5
49001,7913.0,,present,
49002,2021.0,01/08/2025,present,7.5
49003,8822.0,01/08/2025,Absent,-1.0
49004,1420.0,,present,7.5
49005,7441.0,2025/08/02,WFH,8.0
49006,2743.0,2025-08-01,present,15.0
49007,8357.0,,Absent,8.0
49008,9506.0,2025-08-01,Leave,9.0
49009,9836.0,,Leave,8.0
49010,9149.0,2025/08/02,Absent,-1.0
49011,6006.0,2025-08-01,,15.0
49012,9146.0,2025-08-01,Leave,8.0
49013,4092.0,,Absent,15.0
49014,5941.0,,WFH,7.5
49015,5479.0,2025/08/02,Present,7.5
49016,3003.0,01/08/2025,Absent,7.5
49017,4617.0,2025/08/02,WFH,7.5
49018,5566.0,01/08/2025,Absent,
49019,3068.0,2025/08/02,WFH,8.0
49020,8406.0,,,15.0
49021,4758.0,,Leave,7.5
49022,1381.0,,WFH,9.0
49023,1869.0,,Absent,
49024,7504.0,2025-08-01,Leave,-1.0
49025,1625.0,,WFH,7.5
49026,8933.0,,Present,8.0
49027,1911.0,01/08/2025,Absent,-1.0
49028,9984.0,2025-08-01,WFH,9.0
49029,1303.0,,,
49030,9437.0,01/08/2025,Present,7.5
49031,4862.0,,,15.0
49032,5457.0,2025-08-01,Absent,-1.0
49033,5158.0,01/08/2025,Absent,-1.0
49034,3283.0,,present,7.5
49035,8437.0,2025/08/02,Absent,9.0
49036,5299.0,01/08/2025,Leave,9.0
49037,3081.0,2025-08-01,Present,9.0
49038,8230.0,,WFH,7.5
49039,6730.0,,Present,8.0
49040,983.0,,present,15.0
49041,2973.0,01/08/2025,WFH,
49042,7325.0,2025/08/02,Absent,15.0
49043,2938.0,2025-08-01,present,-1.0
49044,5902.0,,present,8.0
49045,1352.0,2025-08-01,,15.0
49046,8898.0,2025-08-01,present,9.0
49047,3934.0,01/08/2025,Leave,15.0
49048,3569.0,,WFH,-1.0
49049,8803.0,2025/08/02,WFH,7.5
49050,4645.0,01/08/2025,Leave,7.5
49051,5516.0,01/08/2025,Present,9.0
49052,3718.0,2025/08/02,Leave,8.0
49053,5197.0,01/08/2025,,9.0
49054,4656.0,01/08/2025,Leave,7.5
49055,7124.0,01/08/2025,Present,8.0
49056,8472.0,01/08/2025,Absent,9.0
49057,2351.0,2025/08/02,WFH,15.0
49058,5071.0,2025-08-01,present,7.5
49059,9954.0,2025-08-01,Present,7.5
49060,5811.0,2025-08-01,Present,15.0
49061,6252.0,2025/08/02,Leave,7.5
49062,1291.0,01/08/2025,,-1.0
49063,3788.0,01/08/2025,,7.5
49064,1153.0,2025-08-01,Present,7.5
49065,6036.0,2025-08-01,Present,8.0
49066,987.0,2025-08-01,Present,15.0
49067,9928.0,,WFH,-1.0
49068,4789.0,2025/08/02,present,8.0
49069,1906.0,,WFH,
49070,2300.0,2025-08-01,WFH,7.5
49071,9925.0,2025/08/02,,15.0
49072,4061.0,01/08/2025,Absent,
49073,4713.0,01/08/2025,,
49074,1055.0,,Leave,15.0
49075,400.0,,present,15.0
49076,8801.0,,Absent,7.5
49077,212.0,,,-1.0
49078,2495.0,,present,
49079,524.0,,present,15.0
49080,2367.0,01/08/2025,present,
49081,2338.0,2025/08/02,Present,
